id,created_at,source,in_reply_to_status_id_str,in_reply_to_user_id_str,in_reply_to_screen_name,user_id_str,user_screen_name,place_country_code,place_full_name,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,text
1071862635078053890,2018-12-09 20:22:21,Twitter Web Client,,,,4268952629,moona1209,,,False,8,0,False,False,en,RT @Ndosh_112: 🔥 River Plate vs Boca Juniors Live stream 🔥  {#rivٍerboca #BocٍavsRiver}   ❤ A beautiful match now   Live Stream HD 1 ❤ &gt;&gt;…
1071862604048543746,2018-12-09 20:22:13,Twitter Web Client,,,,4403142681,shoje17,,,False,6,0,False,False,en,RT @UaeAlhnanl: Live Stream HD  ♥ || Great Match  🙌🏻  //  Computer Live Stream HERE ➤https://t.co/YC8tD1v4gV  //  Mobile Live Stream Link ➤…
1071862603893391360,2018-12-09 20:22:13,Twitter Web Client,,,,1550100276,Ashjan52,,,False,6,0,False,False,en,RT @UaeAlhnanl: Live Stream HD  ♥ || Great Match  🙌🏻  //  Computer Live Stream HERE ➤https://t.co/YC8tD1v4gV  //  Mobile Live Stream Link ➤…
1071862603616567296,2018-12-09 20:22:13,Twitter Web Client,,,,2169341468,roohe_671,,,False,6,0,False,False,en,RT @UaeAlhnanl: Live Stream HD  ♥ || Great Match  🙌🏻  //  Computer Live Stream HERE ➤https://t.co/YC8tD1v4gV  //  Mobile Live Stream Link ➤…
1071862603595567106,2018-12-09 20:22:13,Twitter Web Client,,,,1064662712,Shad1758511,,,False,6,0,False,False,en,RT @UaeAlhnanl: Live Stream HD  ♥ || Great Match  🙌🏻  //  Computer Live Stream HERE ➤https://t.co/YC8tD1v4gV  //  Mobile Live Stream Link ➤…
1071862603411005440,2018-12-09 20:22:13,Twitter Web Client,,,,1434579512,hnooon1011,,,False,6,0,False,False,en,RT @UaeAlhnanl: Live Stream HD  ♥ || Great Match  🙌🏻  //  Computer Live Stream HERE ➤https://t.co/YC8tD1v4gV  //  Mobile Live Stream Link ➤…
1071862477909057536,2018-12-09 20:21:43,Twitter Web Client,,,,946302218,Ndosh_112,,,False,8,1,False,False,en,🔥 River Plate vs Boca Juniors Live stream 🔥  {#rivٍerboca #BocٍavsRiver}   ❤ A beautiful match now   Live Stream HD… https://t.co/Ip9r0TLqiy
1071862406601617408,2018-12-09 20:21:26,Twitter for Android,,,,2862167208,Yusrizal_Rusli,,,False,6,0,False,False,en,RT @Mr_IbraK: RIVER PLATE - BOCA JUNIORS LIVE STREAM!  LINK 1: https://t.co/bQ7BP3RekA  LINK 2: https://t.co/1wQY0WeJE6  #RiverBoca #RiverP…
1071862401195237377,2018-12-09 20:21:25,Twitter for iPhone,,,,3735910714,bulentmutlu87,,,False,20,0,False,False,en,RT @LiveStream777: Live Stream #Superclasico  River Plate vs Boca Juniors  • Mobile https://t.co/2MZ1AQHidP  • Computer https://t.co/8rXoLI…
1071862385953132544,2018-12-09 20:21:21,Twitter Web Client,,,,960957842,UaeAlhnanl,,,False,6,5,False,False,en,Live Stream HD  ♥ || Great Match  🙌🏻  //  Computer Live Stream HERE ➤https://t.co/YC8tD1v4gV  //  Mobile Live Strea… https://t.co/tRAkLyZ2bk
